Age,Lon,Lat,Distance
2.5810,-170.7215,-64.2638,-147.8289
2.5810,-170.6449,-64.2352,-145.2790
3.5800,-171.2560,-64.2181,-214.1856
3.5800,-171.1959,-64.1781,-215.6620
3.5800,-171.1367,-64.1423,-216.4033
1.8600,-172.4379,-64.1269,-358.9643
4.2350,-171.4751,-64.1241,-256.2895
3.5800,-171.0719,-64.1122,-215.4155
1.8600,-172.3551,-64.0942,-356.5614
4.2350,-171.4121,-64.0877,-256.7421
3.5800,-171.0029,-64.0810,-214.1952
1.8600,-172.2760,-64.0621,-354.4364
4.2350,-171.3346,-64.0567,-254.5709
1.8600,-172.2032,-64.0294,-353.1057
4.2350,-171.2547,-64.0241,-252.4591
1.8600,-172.1422,-63.9927,-353.8322
2.5810,-172.7759,-63.9911,-422.0929
5.1050,-171.9257,-63.9699,-335.1341
1.8600,-172.0666,-63.9672,-350.7757
5.1050,-171.8697,-63.9510,-332.8722
2.5810,-172.6476,-63.9205,-422.3160
5.1050,-171.8034,-63.9139,-333.1096
2.5810,-172.5601,-63.9022,-416.5579
5.1050,-171.7518,-63.8776,-334.7647
2.5810,-172.4606,-63.8726,-411.7507
3.5800,-173.1127,-63.8536,-485.4295
5.1050,-171.6796,-63.8428,-333.9142
3.5800,-173.0503,-63.8311,-483.1942
5.1050,-171.6119,-63.8046,-334.2193
5.8940,-172.3231,-63.8013,-411.1260
3.5800,-172.9806,-63.7917,-483.5225
5.8940,-172.2701,-63.7727,-411.1064
3.5800,-172.9189,-63.7521,-484.7482
5.8940,-172.1855,-63.7286,-410.7678
3.5800,-172.8544,-63.7252,-483.1590
4.2350,-173.3483,-63.7230,-536.5494
3.5800,-172.7480,-63.6994,-476.8595
5.8940,-172.1606,-63.6921,-415.3252
6.5670,-172.6149,-63.6890,-464.6481
4.2350,-173.2701,-63.6865,-535.3922
6.5670,-172.5401,-63.6542,-463.5187
4.2350,-173.1902,-63.6525,-533.5576
5.8940,-172.1148,-63.6484,-419.0674
4.2350,-173.1221,-63.6222,-532.2556
6.5670,-172.4660,-63.6195,-462.4447
5.8940,-172.0445,-63.6138,-418.3810
4.2350,-173.0404,-63.5880,-530.2677
5.1050,-173.7390,-63.5833,-606.1006
6.5670,-172.4153,-63.5815,-464.5329
5.1050,-173.6558,-63.5474,-604.2885
6.5670,-172.3448,-63.5430,-464.5972
5.1050,-173.5722,-63.5146,-601.8196
6.5670,-172.2843,-63.5080,-465.0407
7.8610,-173.1334,-63.4928,-559.0890
5.1050,-173.4941,-63.4832,-599.6633
7.8610,-173.0770,-63.4677,-558.0118
5.8940,-174.0765,-63.4648,-665.7502
5.1050,-173.3959,-63.4561,-594.5004
7.8610,-173.0170,-63.4420,-556.6675
5.8940,-173.9864,-63.4290,-663.1784
7.8610,-172.9586,-63.3982,-559.0785
5.8940,-173.9027,-63.3928,-661.3721
8.8620,-173.4454,-63.3727,-616.3213
7.8610,-172.8807,-63.3718,-555.9536
6.5670,-174.3314,-63.3706,-711.7320
5.8940,-173.8290,-63.3571,-660.5389
6.5670,-174.2345,-63.3382,-707.7580
8.8620,-173.4001,-63.3322,-619.4835
5.8940,-173.7475,-63.3204,-659.0674
7.8610,-172.8453,-63.3169,-563.0285
8.8620,-173.3338,-63.2997,-618.8101
6.5670,-174.1535,-63.2991,-706.8153
7.8610,-172.7786,-63.2769,-563.7973
9.7400,-173.6947,-63.2705,-663.2867
8.8620,-173.2556,-63.2638,-617.5340
6.5670,-174.0808,-63.2600,-706.7626
7.8610,-174.7837,-63.2477,-784.5614
8.8620,-173.2058,-63.2273,-619.4218
9.7400,-173.6562,-63.2248,-668.2077
7.8610,-174.7289,-63.2035,-787.4377
8.8620,-173.1351,-63.1854,-620.1379
9.7400,-173.5988,-63.1839,-670.1517
7.8610,-174.6534,-63.1593,-788.0945
8.8620,-173.0772,-63.1449,-621.9491
8.8620,-175.2604,-63.1358,-857.8288
9.7400,-173.5560,-63.1314,-675.9581
7.8610,-174.5715,-63.1273,-785.6495
10.9490,-174.1498,-63.1106,-743.7425
9.7400,-173.4847,-63.1000,-674.5308
8.8620,-175.2116,-63.0888,-861.9028
10.9490,-174.0578,-63.0634,-743.2243
9.7400,-173.4442,-63.0475,-680.5837
8.8620,-175.2023,-63.0303,-872.4889
12.2925,-174.4651,-63.0276,-793.9826
10.9490,-173.9697,-63.0170,-742.9658
9.7400,-175.5540,-63.0082,-914.5733
9.7400,-173.3830,-63.0025,-682.9322
10.9490,-176.1470,-62.9915,-981.4601
12.2925,-174.4258,-62.9872,-797.7683
8.8620,-175.1572,-62.9870,-876.2270
10.9490,-173.8916,-62.9855,-740.8292
13.0650,-174.6732,-62.9773,-826.2543
9.7400,-175.5115,-62.9571,-920.1346
10.9490,-173.8393,-62.9468,-742.8845
10.9490,-176.0883,-62.9451,-984.3539
12.2925,-174.3699,-62.9417,-800.7841
8.8620,-175.0703,-62.9414,-875.9388
9.7400,-175.4498,-62.9147,-921.9147
13.0650,-174.5489,-62.9079,-826.6686
12.2925,-176.5174,-62.9023,-1038.8356
10.9490,-173.7761,-62.9013,-745.1176
12.2925,-174.3330,-62.8983,-805.4211
10.9490,-176.0425,-62.8905,-990.2543
13.0650,-174.5020,-62.8650,-830.1345
9.7400,-175.4065,-62.8584,-928.4198
12.2925,-174.2979,-62.8562,-809.9938
12.2925,-176.4547,-62.8561,-1041.2609
10.9490,-173.7345,-62.8526,-750.3001
10.9490,-175.9448,-62.8500,-987.7984
14.3950,-175.2315,-62.8416,-912.9832
13.0650,-176.7520,-62.8261,-1079.0768
13.0650,-174.4649,-62.8242,-834.2353
10.9490,-175.8784,-62.8109,-988.4211
12.2925,-174.2497,-62.8083,-814.3103
12.2925,-176.4043,-62.8044,-1046.0939
14.3950,-175.1284,-62.7993,-910.3046
13.0650,-174.4560,-62.7670,-844.6069
12.2925,-174.1742,-62.7660,-814.5910
13.0650,-176.6659,-62.7657,-1081.8099
10.9490,-175.8024,-62.7606,-990.2322
14.3950,-175.0611,-62.7570,-911.4644
12.2925,-176.3535,-62.7521,-1051.0029
14.3950,-177.0554,-62.7518,-1126.3157
15.0945,-175.4339,-62.7483,-953.1579
13.0650,-174.3772,-62.7236,-844.7516
14.3950,-175.0051,-62.7182,-913.1428
14.3950,-177.0205,-62.7170,-1129.4671
16.1535,-175.8360,-62.7152,-1002.8241
16.1535,-175.8360,-62.7152,-1002.8241
15.0945,-175.3577,-62.7000,-954.5515
16.6410,-175.9336,-62.6986,-1016.5754
14.3950,-176.9932,-62.6962,-1130.6636
15.0945,-177.2520,-62.6922,-1159.1953
16.1535,-175.8073,-62.6790,-1006.9147
16.1535,-175.8073,-62.6790,-1006.9147
14.3950,-174.9181,-62.6716,-913.0419
15.0945,-175.2494,-62.6691,-949.0582
15.0945,-177.2147,-62.6609,-1161.3969
16.6410,-175.9139,-62.6585,-1022.4032
13.0650,-176.5046,-62.6459,-1088.2205
15.0945,-177.1827,-62.6392,-1162.2696
14.3950,-174.8380,-62.6256,-913.5620
16.1535,-175.7502,-62.6252,-1011.4452
16.1535,-175.7502,-62.6252,-1011.4452
15.0945,-175.1585,-62.6245,-948.1431
16.6410,-175.8631,-62.6023,-1028.0844
16.1535,-175.6785,-62.5866,-1011.4007
16.1535,-175.6785,-62.5866,-1011.4007
16.1535,-177.6354,-62.5818,-1222.1776
16.1535,-177.6354,-62.5818,-1222.1776
15.0945,-175.0854,-62.5758,-949.9483
16.6410,-175.8044,-62.5593,-1030.3049
17.4460,-176.0817,-62.5584,-1060.2146
16.6410,-177.7525,-62.5485,-1241.3143
16.1535,-177.6026,-62.5484,-1225.2622
16.1535,-177.6026,-62.5484,-1225.2622
16.1535,-177.5721,-62.5299,-1225.6534
16.1535,-177.5721,-62.5299,-1225.6534
18.2810,-176.2978,-62.5200,-1090.9797
16.6410,-177.7162,-62.5145,-1244.1545
17.4460,-176.0317,-62.5145,-1063.5461
16.6410,-175.7448,-62.5081,-1034.0526
16.6410,-177.6873,-62.4950,-1244.9136
19.0480,-176.4313,-62.4905,-1111.1536
17.4460,-178.0244,-62.4681,-1286.3804
17.4460,-175.9571,-62.4648,-1065.3885
18.2810,-176.1928,-62.4474,-1094.1038
17.4460,-177.9905,-62.4348,-1289.3453
18.2810,-178.1853,-62.4189,-1313.3682
19.0480,-176.3428,-62.4183,-1115.9597
17.4460,-175.8727,-62.4181,-1065.5861
17.4460,-177.9592,-62.4136,-1290.1907
18.2810,-178.1598,-62.3871,-1316.9420
18.2810,-176.0930,-62.3732,-1098.0966
18.2810,-178.1295,-62.3668,-1317.7028
19.0480,-178.3887,-62.3649,-1345.8779
19.0480,-176.2483,-62.3411,-1121.1035
19.0480,-178.3545,-62.3326,-1348.6086
20.1310,-176.5148,-62.3265,-1152.5621
19.0480,-178.3052,-62.2952,-1350.7229
20.1310,-176.4789,-62.2939,-1155.1737
20.1310,-178.6144,-62.2934,-1384.2325
20.1310,-176.4460,-62.2750,-1155.4006
21.1580,-176.7879,-62.2698,-1193.0777
20.1310,-178.5897,-62.2603,-1388.1419
21.1580,-176.7524,-62.2376,-1195.6454
21.1580,-178.8547,-62.2183,-1424.8629
21.1580,-176.7231,-62.2172,-1196.5472
20.1310,-178.5412,-62.2059,-1393.7110
21.1580,-178.8335,-62.1807,-1430.0428
21.1580,-178.8191,-62.1531,-1433.9621
23.0690,-177.4388,-62.1390,-1288.7601
23.0690,-177.3967,-62.1055,-1290.8823
23.0690,-177.3670,-62.0859,-1291.5771
23.0690,-179.4042,-62.0404,-1519.0100
24.0585,-177.6423,-62.0321,-1331.7485
26.5540,-178.7570,-62.0146,-1454.7292
23.0690,-179.3798,-62.0028,-1523.8409
24.8350,-177.8757,-61.9971,-1363.7025
24.0585,-179.6062,-61.9812,-1552.3850
23.0690,-179.3531,-61.9755,-1526.3918
27.0270,-178.8870,-61.9732,-1476.8649
24.8350,-177.8344,-61.9679,-1365.0569
26.5540,-178.7020,-61.9663,-1458.3958
24.8350,-177.7944,-61.9447,-1365.3671
24.0585,-179.5668,-61.9424,-1555.8501
27.0270,-178.8530,-61.9007,-1487.5748
24.8350,-179.8456,-61.8969,-1594.7536
25.8230,-178.1865,-61.8923,-1417.7724
24.0585,-179.4758,-61.8667,-1561.0851
24.8350,-179.8065,-61.8641,-1597.0539
25.8230,-178.1438,-61.8606,-1419.4760
27.9720,-179.1540,-61.8531,-1529.2724
25.8230,-178.1052,-61.8421,-1419.0021
28.2830,-179.3500,-61.8400,-1552.8809
28.7450,-179.5210,-61.8157,-1576.0267
27.9720,-179.0930,-61.8084,-1531.5829
24.8350,-179.6836,-61.7850,-1599.5451
28.2830,-179.2650,-61.7800,-1555.6477
26.5540,-178.3817,-61.7782,-1461.2987
28.7450,-179.4620,-61.7440,-1583.8978
27.0270,-178.5024,-61.7360,-1482.5956
27.9720,-178.8630,-61.6515,-1537.9899
29.4010,-179.6530,-61.6435,-1624.2758
27.9720,-178.8260,-61.6254,-1539.1906
27.9720,-178.7903,-61.6000,-1540.3842
28.2830,-178.9285,-61.5907,-1557.0512
30.0980,-179.7670,-61.5752,-1650.0224
28.7450,-179.1338,-61.5192,-1593.2203
30.4790,-179.9250,-61.5050,-1680.8627
29.4010,-179.3172,-61.4541,-1625.7742
0.7800,-116.3241,-49.5349,44.8476
0.7800,-116.3059,-49.4762,45.0068
0.7800,-117.2142,-49.3411,-57.5680
0.7800,-117.1880,-49.2932,-57.8728
1.8600,-118.8159,-52.8919,-31.4395
1.8600,-119.3802,-52.6572,-101.6853
2.5810,-116.8718,-53.0947,196.3329
2.5810,-119.9373,-52.6320,-160.9253
3.5800,-116.3126,-53.1916,261.7868
4.2350,-115.9439,-53.3900,312.5743
5.1050,-115.3584,-53.3813,374.8532
5.1050,-120.5971,-52.6531,-232.0782
5.8940,-113.9628,-53.7573,545.8007
5.8940,-114.8161,-53.4031,434.2300
5.8940,-121.0066,-52.6554,-276.0354
5.8940,-121.7889,-52.2883,-378.3290
6.5670,-113.5647,-53.8468,593.5542
6.5670,-114.4270,-53.4828,480.4739
6.5670,-121.3207,-52.5062,-316.1662
7.8610,-112.9132,-53.9209,667.6154
7.8610,-122.7862,-52.1218,-494.4070
8.8620,-112.4020,-53.9599,724.6317
9.7400,-112.7099,-53.5741,669.7505
9.7400,-112.7117,-53.5466,668.0002
10.9490,-111.7627,-53.7094,778.9749
10.9490,-123.6267,-52.1642,-582.1946
12.2925,-110.4092,-54.1477,948.9446
12.2925,-111.2887,-53.8082,835.4016
13.0650,-110.2395,-54.1949,969.8077
14.3950,-109.5651,-54.3339,1050.0019
14.3950,-124.7185,-51.6056,-729.9489
15.0945,-109.1906,-54.3425,1090.6373
15.0945,-125.4295,-51.8060,-795.1718
15.0945,-125.2994,-51.6425,-790.1958
15.0945,-125.0471,-51.5242,-769.6458
16.1535,-108.6402,-54.3490,1150.0190
16.1535,-108.6402,-54.3490,1150.0190
16.1535,-125.8713,-51.7225,-847.1238
16.1535,-125.8713,-51.7225,-847.1238
16.1535,-125.4008,-51.4405,-812.1689
16.1535,-125.4008,-51.4405,-812.1689
16.6410,-108.4079,-54.3534,1175.1825
16.6410,-126.0842,-51.6783,-872.3848
17.4460,-108.0893,-54.3634,1209.9043
17.4460,-126.4087,-51.6155,-910.6202
18.2810,-107.8526,-54.3613,1235.1646
18.2810,-107.8097,-54.0928,1224.5455
18.2810,-107.7565,-53.9240,1220.6772
18.2810,-126.6714,-51.5541,-942.1580
19.0480,-107.4560,-53.9331,1253.4092
20.1310,-107.1064,-54.3735,1315.8573
20.1310,-107.1244,-53.9370,1289.1904
20.1310,-127.3779,-50.9535,-1050.9142
21.1580,-106.6750,-53.9488,1338.0436
21.1580,-127.7281,-50.8691,-1093.0908
23.0690,-128.3398,-50.7070,-1167.5876
24.0585,-105.4993,-54.4470,1492.3414
24.0585,-128.6781,-50.6168,-1208.8107
24.8350,-105.1340,-54.6004,1540.1969
24.8350,-128.9609,-50.5426,-1243.2003
25.8230,-104.5906,-54.6130,1599.1832
25.8230,-129.4877,-50.6810,-1292.0854
25.8230,-129.4447,-50.6392,-1289.7710
25.8230,-129.3236,-50.4464,-1287.3810
26.5540,-104.2179,-54.6184,1639.4413
26.5540,-129.7403,-50.6104,-1323.0485
26.5540,-129.6506,-50.5020,-1319.3833
26.5540,-129.5717,-50.3824,-1317.4979
27.0270,-103.9129,-54.6201,1672.2351
27.0270,-104.5508,-54.3084,1586.1796
27.0270,-104.5402,-54.1821,1580.1515
27.0270,-129.8707,-50.5857,-1338.3834
27.9720,-104.2312,-54.3736,1624.1437
27.9720,-104.1630,-54.2464,1624.2361
27.9720,-130.2462,-50.4944,-1383.6560
28.2830,-103.9685,-54.4281,1655.4000
28.2830,-103.8757,-54.2936,1657.7173
28.2830,-130.4115,-50.4783,-1402.2749
28.7450,-103.7493,-54.4732,1681.4552
28.7450,-103.6776,-54.3247,1680.7271
28.7450,-130.6043,-50.4695,-1423.4284
29.4010,-103.2389,-54.4011,1732.0928
29.4010,-130.9027,-50.4023,-1459.1142
30.0980,-102.8344,-54.4692,1779.3256
30.0980,-131.1864,-50.3450,-1492.6789
30.4790,-102.6136,-54.5082,1805.2086
30.4790,-131.3555,-50.3001,-1513.2713
30.9390,-102.3916,-54.5583,1831.8454
30.9390,-131.5333,-50.2454,-1535.3442
33.0580,-100.3661,-55.3660,2094.8082
33.0580,-101.3390,-54.7746,1956.9660
33.0580,-132.3901,-49.9275,-1644.6701
33.5450,-100.1940,-55.5578,2124.1327
33.5450,-100.1465,-55.4271,2121.8193
33.5450,-101.1964,-54.9887,1984.3892
33.5450,-101.1040,-54.8231,1984.9114
33.5450,-132.5611,-49.8326,-1668.2269
34.6550,-99.6655,-55.5487,2180.2837
34.6550,-132.9325,-49.6401,-1718.6155
34.9400,-133.0202,-49.6028,-1730.0736
35.6850,-133.2675,-49.4964,-1762.4305
36.3410,-133.5005,-49.4157,-1791.8421
37.4730,-98.6940,-55.8962,2304.1452
38.4260,-98.3269,-55.9998,2349.3769
38.4260,-99.1670,-55.6036,2236.8429
38.4260,-134.1015,-49.1445,-1871.1815
38.4260,-134.5851,-48.5051,-1958.1673
40.1300,-97.6969,-56.1720,2426.6827
40.1300,-98.4421,-55.7117,2320.6993
40.1300,-134.4502,-48.7972,-1927.6523
40.1300,-135.1167,-48.3483,-2023.7816
41.3890,-98.0177,-55.9211,2378.0710
41.3890,-97.9362,-55.8294,2381.6100
41.3890,-135.4592,-48.2469,-2066.0681
0.7800,-114.2312,-49.7005,-51.9627
0.7800,-114.2140,-49.5990,-53.2194
0.7800,-113.9992,-49.0427,-52.4164
0.7800,-113.9851,-48.9997,-53.0417
0.7800,-113.9738,-48.9658,-53.2975
0.7800,-113.4142,-49.8677,45.9630
0.7800,-113.3961,-49.8588,47.8972
0.7800,-113.0914,-49.1602,51.3088
0.7800,-113.0806,-49.1198,50.4704
0.7800,-113.0750,-49.0853,48.6666
1.8600,-112.7355,-49.9288,121.8569
1.8600,-112.7097,-49.8723,121.7285
1.8600,-112.4820,-49.2340,119.9981
1.8600,-112.4742,-49.1936,118.9943
1.8600,-112.4632,-49.1597,118.6379
1.8600,-115.7462,-49.6608,-119.1137
1.8600,-115.7204,-49.5999,-118.2081
1.8600,-114.8536,-49.5563,-120.8719
1.8600,-114.8281,-49.4723,-120.2480
1.8600,-114.6370,-48.9128,-125.3456
1.8600,-114.6194,-48.8713,-124.1885
1.8600,-114.6096,-48.8398,-123.6979
1.8600,-117.8297,-49.2267,-132.0534
1.8600,-117.8129,-49.1767,-132.5275
2.5810,-112.3655,-50.0170,166.0591
2.5810,-112.2941,-49.9857,172.1073
2.5810,-112.2750,-49.9458,172.1067
2.5810,-112.0539,-49.2887,168.3775
2.5810,-112.0425,-49.2492,167.8060
2.5810,-112.0349,-49.2160,167.1119
2.5810,-115.3418,-49.7364,-168.7052
2.5810,-115.3196,-49.6832,-169.1948
2.5810,-115.2409,-49.4687,-164.6796
2.5810,-115.2475,-49.4579,-165.9323
2.5810,-115.2213,-49.3748,-167.2952
2.5810,-118.2690,-49.1430,-183.0206
2.5810,-118.2289,-49.0976,-181.4195
2.5810,-115.0184,-48.8368,-167.5820
2.5810,-115.0066,-48.7914,-167.1189
2.5810,-114.9961,-48.7646,-166.4713
3.5800,-111.6985,-50.0400,238.7421
3.5800,-111.6912,-50.0726,241.1986
3.5800,-111.4787,-49.3599,233.2202
3.5800,-111.4754,-49.2918,230.5430
3.5800,-111.4745,-49.3218,231.9136
3.5800,-115.8255,-49.3901,-231.3110
3.5800,-115.7850,-49.3526,-228.8596
3.5800,-115.5745,-48.7212,-229.2453
3.5800,-115.5540,-48.6752,-227.8672
3.5800,-115.5438,-48.6354,-227.4734
3.5800,-114.8776,-49.8263,-220.2813
3.5800,-114.8526,-49.7842,-220.3513
3.5800,-118.8815,-49.0219,-255.2604
3.5800,-118.8583,-48.9777,-254.8267
4.2350,-111.2812,-50.1160,287.3886
4.2350,-111.2678,-50.0243,284.1168
4.2350,-111.0916,-49.4159,277.5383
4.2350,-111.0883,-49.3701,275.5953
4.2350,-111.0800,-49.3337,274.7131
4.2350,-116.1663,-49.3887,-267.9286
4.2350,-116.1470,-49.3376,-268.3890
4.2350,-116.1388,-49.2984,-269.1698
4.2350,-115.9362,-48.6500,-269.2921
4.2350,-115.9158,-48.6000,-267.9905
4.2350,-115.8992,-48.5549,-267.0140
4.2350,-114.5790,-49.9276,-290.2946
4.2350,-114.5626,-49.8469,-292.3859
4.2350,-114.5398,-49.7952,-293.3102
5.1050,-110.5079,-49.4912,343.7575
5.1050,-110.5009,-49.4063,340.3901
5.1050,-110.4980,-49.4450,342.6500
5.1050,-116.5184,-49.1978,-314.4219
5.1050,-116.5008,-49.1043,-317.3185
5.1050,-116.3528,-48.5547,-315.6488
5.1050,-116.3339,-48.5114,-314.3857
5.1050,-116.3248,-48.4772,-314.0133
5.1050,-114.0835,-50.0111,-232.8876
5.1050,-114.0731,-49.9582,-234.4835
5.1050,-114.0481,-49.8894,-235.3246
5.1050,-119.8132,-48.8723,-359.3833
5.1050,-119.7856,-48.8235,-357.2910
5.8940,-110.0063,-49.5509,398.9563
5.8940,-109.9984,-49.5085,399.0848
5.8940,-109.9967,-49.4751,397.9098
5.8940,-116.9833,-49.0232,-373.3331
5.8940,-116.9660,-48.9972,-372.7527
5.8940,-116.7821,-48.4582,-363.3849
5.8940,-116.7619,-48.4204,-361.8878
5.8940,-116.7509,-48.3867,-361.3095
5.8940,-113.5384,-50.0795,-385.3666
5.8940,-113.4971,-49.9751,-386.2982
5.8940,-120.2340,-48.7927,-405.9074
5.8940,-120.1910,-48.7497,-402.0603
6.5670,-110.5417,-50.2615,374.1312
6.5670,-109.6019,-49.6004,441.3174
6.5670,-109.5936,-49.5601,443.0052
6.5670,-109.5905,-49.5268,443.5548
6.5670,-117.3719,-48.9706,-417.4280
6.5670,-117.3716,-49.0392,-414.1672
6.5670,-117.1268,-48.3950,-401.4602
6.5670,-117.1093,-48.3495,-400.3905
6.5670,-117.0976,-48.3121,-399.7980
6.5670,-113.1252,-50.2292,417.1269
6.5670,-113.0859,-50.1812,418.8900
6.5670,-113.0799,-50.1414,417.4849
6.5670,-120.5112,-48.7391,-436.5793
6.5670,-120.4956,-48.6933,-435.7185
7.8610,-112.5389,-50.2600,481.5745
7.8610,-112.4941,-50.1661,481.5628
7.8610,-108.9372,-49.6894,515.3029
7.8610,-108.9290,-49.6451,514.8308
7.8610,-108.9280,-49.6131,513.9603
7.8610,-119.0427,-48.9159,-597.6520
7.8610,-119.0250,-48.8258,-597.3477
7.8610,-117.9199,-48.8790,-477.9226
7.8610,-117.9095,-48.9602,-475.3683
7.8610,-117.7007,-48.2701,-465.3331
7.8610,-117.6814,-48.2281,-464.1742
7.8610,-117.6686,-48.1886,-463.6503
7.8610,-121.1115,-48.6359,-502.7747
7.8610,-121.0847,-48.5849,-500.8014
8.8620,-118.4311,-48.9187,-532.0323
8.8620,-118.3911,-48.8508,-528.9494
8.8620,-118.3755,-48.7971,-528.2176
8.8620,-118.1768,-48.1733,-518.4722
8.8620,-118.1568,-48.1282,-517.3053
8.8620,-118.1451,-48.0890,-516.9010
8.8620,-112.0288,-50.3172,539.2024
8.8620,-111.9542,-50.1810,540.2201
8.8620,-108.4344,-49.7459,572.5190
8.8620,-108.4218,-49.7060,571.2617
8.8620,-108.4187,-49.6663,570.1865
8.8620,-121.6271,-48.5415,-559.7280
8.8620,-121.6067,-48.4905,-558.4448
8.8620,-121.5600,-48.4226,-554.6343
9.7400,-118.7356,-48.7735,-567.2447
9.7400,-118.7334,-48.7402,-567.6012
9.7400,-118.6116,-48.0788,-567.1389
9.7400,-118.5906,-48.0370,-565.7885
9.7400,-118.5795,-47.9964,-565.4714
9.7400,-120.0798,-48.6877,-712.8888
9.7400,-120.0746,-48.7215,-711.7370
9.7400,-120.0583,-48.6609,-711.0575
9.7400,-111.4545,-50.3329,601.5796
9.7400,-111.4507,-50.2372,597.0759
9.7400,-111.4474,-50.2927,600.2811
9.7400,-109.0192,-50.4639,547.7515
9.7400,-109.0101,-50.4276,546.8636
9.7400,-108.9973,-50.4855,551.2019
9.7400,-108.0841,-50.4503,647.3151
9.7400,-108.0804,-50.5475,652.6955
9.7400,-108.0692,-50.4889,650.8945
9.7400,-107.8935,-49.8208,635.3979
9.7400,-107.8775,-49.7746,634.0945
9.7400,-107.8748,-49.7312,631.5555
9.7400,-122.0078,-48.4706,-601.7972
9.7400,-121.9876,-48.4218,-600.4962
9.7400,-121.9517,-48.3767,-597.4436
10.9490,-120.4706,-48.6354,-755.7164
10.9490,-120.4286,-48.5634,-752.4894
10.9490,-119.2134,-48.6846,-620.0552
10.9490,-119.1686,-48.5666,-617.3380
10.9490,-119.0265,-48.0017,-613.2863
10.9490,-119.0164,-47.9580,-613.1469
10.9490,-119.0145,-47.9182,-613.8020
10.9490,-110.8889,-50.4624,561.6471
10.9490,-110.8641,-50.3452,558.2917
10.9490,-108.3361,-50.5879,627.3435
10.9490,-108.2637,-50.5419,632.7584
10.9490,-107.3047,-50.5906,738.0712
10.9490,-107.2655,-50.4991,737.5838
10.9490,-107.2628,-50.5408,740.0179
10.9490,-107.1116,-49.9213,724.4612
10.9490,-107.0957,-49.8747,723.7731
10.9490,-107.0914,-49.8362,722.3997
10.9490,-122.7035,-48.3351,-786.0035
10.9490,-122.6865,-48.2941,-784.9429
10.9490,-122.6467,-48.2281,-782.1122
12.2925,-110.2914,-50.5287,736.3199
12.2925,-110.2552,-50.4634,736.8643
12.2925,-110.2332,-50.3635,734.0904
12.2925,-107.6438,-50.7116,707.9176
12.2925,-107.6167,-50.6648,708.4235
12.2925,-106.6494,-50.7045,814.1762
12.2925,-106.6260,-50.6764,815.2378
12.2925,-106.4481,-50.0107,800.1833
12.2925,-106.4261,-49.9576,799.8145
12.2925,-106.4243,-49.9162,797.8872
12.2925,-119.8820,-48.6042,-693.1625
12.2925,-119.8537,-48.5291,-691.4546
12.2925,-121.0224,-48.5254,-816.8297
12.2925,-120.9965,-48.4552,-815.2914
12.2925,-123.3096,-48.1940,-746.7013
12.2925,-123.2771,-48.1249,-744.7121
12.2925,-123.2264,-48.1006,-739.7988
12.2925,-119.6278,-47.8973,-680.0174
12.2925,-119.6079,-47.8613,-678.6561
12.2925,-119.5987,-47.8256,-678.4457
13.0650,-120.1951,-48.5104,-728.3890
13.0650,-120.1693,-48.4495,-726.7026
13.0650,-120.1312,-48.3703,-724.0237
13.0650,-119.9156,-47.8594,-711.6855
13.0650,-119.8904,-47.8121,-710.0088
13.0650,-119.8798,-47.7727,-709.7252
13.0650,-109.9197,-50.5690,778.2424
13.0650,-109.8814,-50.4817,777.8787
13.0650,-107.2535,-50.7592,752.2049
13.0650,-107.2327,-50.7052,751.6730
13.0650,-106.1139,-50.7870,875.8190
13.0650,-106.1083,-50.7641,875.2480
13.0650,-106.0192,-50.0636,848.8736
13.0650,-105.9947,-50.0115,848.8321
13.0650,-105.9869,-49.9649,847.2837
13.0650,-123.6427,-48.1533,-783.2979
13.0650,-123.6262,-48.1123,-782.4176
13.0650,-123.5533,-48.0343,-776.2821
14.3950,-120.8228,-48.4109,-797.4537
14.3950,-120.8196,-48.4223,-796.9149
14.3950,-120.7536,-48.2995,-792.0259
14.3950,-120.4912,-47.7477,-775.8126
14.3950,-120.4660,-47.7038,-774.0644
14.3950,-120.4543,-47.6661,-773.6221
14.3950,-109.2043,-50.6477,858.9805
14.3950,-109.1782,-50.5708,857.8399
14.3950,-106.6272,-50.8250,822.7375
14.3950,-106.5673,-50.7643,826.0398
14.3950,-105.5819,-50.7690,931.9359
14.3950,-105.5796,-50.8053,934.0419
14.3950,-105.3164,-50.1442,928.3693
14.3950,-105.2954,-50.1009,928.3984
14.3950,-105.2923,-50.0580,926.5267
14.3950,-124.2119,-48.0429,-846.7053
14.3950,-124.1980,-48.0022,-846.1027
14.3950,-124.1633,-47.9499,-843.5060
15.0945,-121.1326,-48.4104,-830.6763
15.0945,-121.0947,-48.3240,-828.1528
15.0945,-120.8102,-47.6777,-811.5287
15.0945,-120.7788,-47.6258,-809.2866
15.0945,-120.7649,-47.5853,-808.6760
15.0945,-108.8523,-50.6870,898.7426
15.0945,-108.8178,-50.5703,896.4528
15.0945,-105.2135,-50.8527,975.7307
15.0945,-105.2132,-50.8929,977.8199
15.0945,-104.9562,-50.1866,969.1618
15.0945,-104.9378,-50.1433,968.9110
15.0945,-104.9335,-50.1042,967.3628
15.0945,-124.5484,-47.9807,-884.1369
15.0945,-124.5220,-47.9414,-882.1554
15.0945,-124.4818,-47.8940,-878.8633
16.1535,-121.5897,-48.2739,-882.2288
16.1535,-121.5897,-48.2739,-882.2288
16.1535,-121.5717,-48.2204,-881.4516
