,Distance,Depth,Magnetic_Anomaly
1291,-566.19,4228,72.50349837051263
1292,-565.82,4216,58.65583177530784
1293,-565.44,4220,46.67942915018486
1294,-565.06,4216,39.366022624826996
1295,-564.68,4218,24.40378446045034
1296,-564.3,4216,13.071865700449447
1297,-563.92,4228,2.6529106347688334
1298,-563.53,4216,-10.43487385274644
1299,-563.14,4224,-22.781965474799353
1300,-562.75,4224,-34.84020273128701
1301,-562.37,4228,-45.79540823386583
1302,-561.98,4231,-53.057583930958444
1303,-561.6,4242,-61.73914387793447
1304,-561.21,4225,-69.9374945319297
1305,-560.83,4222,-77.83343330886544
1306,-560.45,4204,-82.47816115908569
1307,-560.07,4189,-88.84878389946593
1308,-559.69,4167,-94.87242257624393
1309,-559.31,4153,-100.88342561322006
1310,-558.94,4149,-106.37616477119303
1311,-558.56,4156,-111.79026617789822
1312,-558.18,4165,-115.18758241864133
1313,-557.81,4174,-118.58520267210955
1314,-557.43,4166,-121.59783493742134
1315,-557.06,4157,-124.09324597885426
1316,-556.69,4151,-126.92553192289805
1317,-556.32,4143,-130.82665948250187
1318,-555.95,4145,-133.09797191524362
1319,-555.57,4149,-132.74206710089982
1320,-555.2,4163,-133.33339089973637
1321,-554.83,4179,-134.00093058787667
1322,-554.46,4175,-134.99080587315436
1323,-554.08,4167,-135.13885700988752
1324,-553.71,4161,-136.2146812006364
1325,-553.33,4156,-136.6717648457594
1326,-552.96,4168,-135.48026914688194
1327,-552.59,4169,-135.67665697729473
1328,-552.21,4162,-133.6564285292635
1329,-551.84,4153,-131.0084907200264
1330,-551.47,4142,-126.39825148022197
1331,-551.1,4136,-121.72493361069336
1332,-550.73,4132,-117.29415620801636
1333,-550.36,4123,-111.77896664489525
1334,-549.99,4121,-103.71611142205185
1335,-549.62,4117,-93.87922250957972
1336,-549.24,4114,-82.99245459621355
1337,-548.87,4110,-71.90702669008041
1338,-548.5,4109,-60.33205043933951
1339,-548.12,4108,-49.48752165423875
1340,-547.75,4101,-39.23264581374966
1341,-547.38,4091,-28.898040469818426
1342,-547.01,4095,-19.892920401662202
1343,-546.65,4096,-14.514591861344044
1344,-546.28,4083,-8.825497381538412
1345,-545.92,4091,-8.061110082995558
1346,-545.55,4086,-8.658292974277472
1347,-545.18,4080,-9.475752949767202
1348,-544.81,4081,-10.929369950293566
1349,-544.45,4072,-15.699927305693771
1350,-544.08,4069,-20.195942833948926
1351,-543.71,4063,-23.852077928960867
1352,-543.34,4064,-26.84964837809204
1353,-542.98,4058,-27.25036793518504
1354,-542.61,4059,-26.868100043161512
1355,-542.24,4056,-25.177707492680877
1356,-541.88,4049,-20.92481226042792
1357,-541.51,4047,-15.019337541982724
1358,-541.14,4050,-9.063018875115944
1359,-540.78,4058,-1.369825075673198
1360,-540.41,4051,7.719714237933477
1361,-540.05,4056,14.678645969861407
1362,-539.68,4055,24.260822079256986
1363,-539.31,4055,32.33954373148666
1364,-538.95,4055,38.49768868577381
1365,-538.58,4066,44.946199612216375
1366,-538.21,4071,51.270384078629206
1367,-537.84,4066,55.26303171292171
1368,-537.48,4073,59.29799294948526
1369,-537.11,4073,62.33247032347745
1370,-536.75,4082,64.99813419117311
1371,-536.38,4092,67.72837865190395
1372,-536.02,4104,66.8786001180822
1373,-535.66,4094,68.31794377117394
1374,-535.3,4112,68.16834431138282
1375,-534.94,4114,67.10716469309271
1376,-534.58,4120,67.37193209964228
1377,-534.21,4117,66.3972145675774
1378,-533.85,4116,68.85326542148256
1379,-533.49,4116,69.55141125694033
1380,-533.13,4120,71.3083017212092
1381,-532.76,4112,73.73475730470898
1382,-532.39,4126,78.75230262529061
1383,-532.02,4111,83.67991343568231
1384,-531.66,4106,90.05762660513705
1385,-531.29,4110,95.30839436282741
1386,-530.92,4107,101.85899923496127
1387,-530.55,4109,107.31969726689685
1388,-530.19,4110,112.7526023656953
1389,-529.82,4113,115.64683309686251
1390,-529.45,4132,115.74371298393436
1391,-529.08,4133,114.01981816199479
1392,-528.72,4149,109.71484381715442
1393,-528.34,4135,102.82791462983175
1394,-527.98,4147,93.99015817194707
1395,-527.61,4148,80.39521641091234
1396,-527.24,4155,67.56507867690304
1397,-526.87,4157,52.216872652102886
1398,-526.5,4154,34.341946290697805
1399,-526.14,4157,15.73455633499431
1400,-525.77,4153,-1.6284424407496711
1401,-525.4,4153,-19.89390650126777
1402,-525.04,4148,-37.03703909035214
1403,-524.67,4145,-52.28826047532333
1404,-524.3,4150,-64.46021826220925
1405,-523.93,4155,-75.01406405051397
1406,-523.56,4155,-83.83102917582212
1407,-523.2,4157,-87.0654247129929
1408,-522.83,4154,-89.9566166120726
1409,-522.46,4154,-89.83412895143954
1410,-522.1,4149,-88.15755101375203
1411,-521.73,4153,-83.05738204580851
1412,-521.36,4150,-73.03821260342593
1413,-520.99,4151,-64.33875961259652
1414,-520.63,4147,-56.97755875851492
1415,-520.26,4160,-47.37597244715353
1416,-519.9,4156,-36.18567672544824
1417,-519.53,4143,-25.389412892092516
1418,-519.16,4139,-14.373233937758965
1419,-518.79,4129,-5.091409569433981
1420,-518.42,4135,2.8922921862348048
1421,-518.05,4141,10.214652557240367
1422,-517.68,4145,19.598966834239224
1423,-517.31,4149,27.445570762939887
1424,-516.94,4141,35.48154822676801
1425,-516.56,4136,42.75708112458591
1426,-516.19,4134,49.30184529331326
1427,-515.82,4127,55.40774329312126
1428,-515.45,4140,62.21605884788447
1429,-515.08,4130,69.32459673008879
1430,-514.71,4159,75.36361465803675
1431,-514.34,4155,82.15167332148022
1432,-513.97,4134,86.68990773751455
1433,-513.6,4134,93.37782899177027
1434,-513.23,4116,98.49885580393214
1435,-512.86,4104,104.0846574815406
1436,-512.49,4101,108.21434229783863
1437,-512.12,4079,113.16038167687748
1438,-511.74,4076,117.33291495069642
1439,-511.37,4085,119.04029009298587
1440,-511.0,4082,119.29673435061514
1441,-510.63,4092,118.84506155330625
1442,-510.26,4085,118.25664873092717
1443,-509.89,4085,115.41933901911413
1444,-509.53,4059,110.16605075046412
1445,-509.16,4037,103.01310717172736
1446,-508.79,4036,95.01874503840517
1447,-508.42,4022,85.89462664965357
1448,-508.05,4006,76.19308381920645
1449,-507.68,4001,67.53379889884636
1450,-507.31,3999,57.41694857632041
1451,-506.95,3993,48.78945308352847
1452,-506.58,3979,37.9964158545691
1453,-506.21,3973,29.39185802079574
1454,-505.85,3962,21.56147953760506
1455,-505.48,3937,14.927122653592058
1456,-505.11,3942,10.137899535680146
1457,-504.74,3939,6.487097562055498
1458,-504.38,3918,3.4745333224627473
1459,-504.01,3917,2.825709695373035
1460,-503.64,3902,4.410260150680183
1461,-503.27,3898,8.990865121519331
1462,-502.89,3906,12.990635871146697
1463,-502.52,3928,17.699315746901583
1464,-502.15,3933,21.358647152181202
1465,-501.78,3940,23.500434920180897
1466,-501.41,3944,24.792889364196213
1467,-501.05,3948,24.703028042448672
1468,-500.68,3956,22.326738472771503
1469,-500.32,3967,19.180603164580013
1470,-499.95,3972,13.302051193751371
1471,-499.59,3991,6.031668870627776
1472,-499.22,3998,-0.9354897255865984
1473,-498.85,3999,-9.2380784586012
1474,-498.48,4004,-17.70632541994673
1475,-498.11,4005,-25.066299013820156
1476,-497.75,4007,-31.42147996635778
1477,-497.38,4015,-37.30114723878566
1478,-497.02,4023,-41.26304638516743
1479,-496.65,4028,-45.58900622095093
1480,-496.29,4037,-45.5769176994351
1481,-495.93,4033,-44.866398461002056
1482,-495.57,4022,-43.13568304984527
1483,-495.2,4023,-40.382662213529066
1484,-494.84,4018,-35.00015133097289
1485,-494.47,4011,-29.70394084885186
1486,-494.11,4008,-24.45933128032636
1487,-493.74,4007,-17.01959592225166
1488,-493.38,4008,-10.450225354858766
1489,-493.02,4014,-2.4591992795288533
1490,-492.66,4018,4.120785262765921
1491,-492.29,4029,8.266724418893247
1492,-491.93,4031,10.543304611565482
1493,-491.57,4041,11.187656505551004
1494,-491.21,4035,9.409748290546887
1495,-490.84,4029,4.22655383161581
1496,-490.48,4027,-2.696052412023679
1497,-490.11,4029,-11.025774581583736
1498,-489.75,4029,-22.223757885697296
1499,-489.38,4036,-34.39441282010704
1500,-489.02,4049,-45.621211330499314
1501,-488.66,4059,-59.487465043489394
1502,-488.29,4059,-72.91626415628018
1503,-487.93,4059,-86.27700446045017
1504,-487.56,4060,-98.18755679252524
1505,-487.2,4053,-109.55266911198643
1506,-486.84,4065,-119.92683435838003
1507,-486.48,4071,-128.99442592765882
1508,-486.11,4092,-137.31434564865893
1509,-485.75,4140,-144.08871929381215
1510,-485.39,4164,-148.86508534778574
1511,-485.02,4160,-154.05502318610024
1512,-484.66,4157,-156.50677487490051
1513,-484.3,4122,-157.5105180580981
1514,-483.94,4098,-155.0999240366314
1515,-483.58,4096,-154.07580326814576
1516,-483.21,4114,-149.66861161153543
1517,-482.85,4125,-144.48509453523133
1518,-482.48,4140,-136.50577348830026
1519,-482.12,4162,-127.11624596865252
1520,-481.75,4192,-115.56223900739512
1521,-481.38,4285,-102.31244952955302
1522,-481.01,4340,-87.48000417558264
1523,-480.64,4318,-70.39777767965964
1524,-480.27,4289,-53.326267150002046
1525,-479.91,4283,-35.03900668065661
1526,-479.54,4251,-15.84776432870745
1527,-479.17,4245,3.420287391740283
1528,-478.81,4222,21.826557742080016
1529,-478.44,4200,40.82941967652468
1530,-478.07,4193,58.350622346365554
1531,-477.7,4197,74.85912437688238
1532,-477.33,4222,89.04065610782237
1533,-476.96,4239,103.03580073532342
1534,-476.59,4239,113.97536764601163
1535,-476.21,4225,123.6433514234509
1536,-475.84,4211,130.75621160012645
1537,-475.47,4198,135.10766341090255
1538,-475.09,4178,136.07458567799142
1539,-474.71,4162,133.58274904874128
1540,-474.34,4166,128.57574023373502
1541,-473.96,4178,120.43465037574789
1542,-473.59,4200,111.96375836285773
1543,-473.21,4211,99.83005158088872
1544,-472.84,4221,87.51622116521912
1545,-472.46,4227,73.7850221196398
1546,-472.09,4227,59.69703761268721
1547,-471.72,4249,44.18325186259099
1548,-471.34,4273,30.45786836216885
1549,-470.97,4266,16.488129916412124
1550,-470.59,4263,2.2679702265895525
1551,-470.22,4253,-9.892466504414314
1552,-469.84,4233,-23.00508608454817
1553,-469.47,4218,-33.36835216996834
1554,-469.09,4197,-43.84406804357362
1555,-468.72,4199,-51.259943719050696
1556,-468.34,4196,-56.50601210530924
1557,-467.97,4204,-61.169639492789806
1558,-467.59,4207,-63.91713279973027
1559,-467.21,4206,-64.6193449194828
1560,-466.84,4200,-63.63327791875147
1561,-466.47,4189,-60.44583351569557
1562,-466.09,4201,-56.083724681283385
1563,-465.72,4176,-51.07776135650403
1564,-465.34,4165,-44.03162010591025
1565,-464.97,4170,-36.48228400966234
1566,-464.59,4150,-30.376460413808683
1567,-464.21,4143,-23.315023045928157
1568,-463.84,4134,-20.973641434142273
1569,-463.47,4129,-20.842523184396256
1570,-463.09,4113,-24.97287451624996
1571,-462.71,4107,-31.361022141372526
1572,-462.34,4112,-41.70846543407976
1573,-461.96,4107,-53.03720574574035
1574,-461.58,4089,-66.90671522331809
1575,-461.2,4071,-80.88112564812823
1576,-460.82,4061,-95.4967366575639
1577,-460.44,4049,-109.06368627484815
1578,-460.06,4053,-118.87472555945827
1579,-459.69,4060,-127.29843889018481
1580,-459.31,4090,-134.15612389677568
1581,-458.93,4112,-136.95913000848674
1582,-458.55,4121,-138.7293183952222
1583,-458.17,4109,-140.0715298769799
1584,-457.78,4085,-138.00984510899468
1585,-457.4,4062,-135.60867722883177
1586,-457.02,4050,-131.58997466983516
1587,-456.65,4045,-124.72549624051057
1588,-456.27,4015,-118.4305277546219
1589,-455.9,4005,-111.44953507653155
1590,-455.52,4015,-105.6766604017347
1591,-455.15,4026,-98.9418785602333
1592,-454.78,4056,-92.66192177596079
1593,-454.4,4065,-87.05633976895798
1594,-454.03,4074,-80.55424334720225
1595,-453.66,4072,-74.981824437401
1596,-453.28,4076,-66.86894270212356
1597,-452.91,4067,-60.113981977821396
1598,-452.54,4082,-52.636496173133814
1599,-452.16,4066,-41.25534781871628
1600,-451.78,4080,-30.335305440965577
1601,-451.41,4078,-16.597717673966358
1602,-451.04,4084,-3.628073192058629
1603,-450.67,4056,10.80941864741532
1604,-450.3,4058,24.7463375223005
1605,-449.92,4065,41.415142590047196
1606,-449.55,4069,55.20514713675467
1607,-449.17,4073,67.66374977729494
1608,-448.79,4052,78.44402745690066
1609,-448.41,4058,89.29697308688387
1610,-448.03,4049,97.55861228392106
1611,-447.65,4028,104.17579517322166
1612,-447.26,4033,108.90623831309986
1613,-446.88,4076,111.56994750622339
1614,-446.5,4095,114.59514002773807
1615,-446.12,4131,117.19355988849065
1616,-445.74,4146,117.9790264904738
1617,-445.36,4153,116.37785741377579
1618,-444.98,4179,115.91485825316464
1619,-444.6,4188,115.76584651547336
1620,-444.22,4199,115.83757205592906
1621,-443.84,4218,116.75387721824953
1622,-443.45,4227,118.22919552111148
1623,-443.07,4224,119.30921750756295
1624,-442.69,4205,120.22412863708873
1625,-442.31,4220,122.91432651688775
1626,-441.93,4250,127.63837051058354
1627,-441.54,4239,131.32681253841486
1628,-441.16,4257,136.63730403576423
1629,-440.78,4267,142.72551658252658
1630,-440.4,4266,149.1691879128482
1631,-440.02,4270,155.60415844384525
1632,-439.64,4283,161.81928269224034
1633,-439.26,4323,168.53961906074787
1634,-438.88,4321,173.11822405532993
1635,-438.51,4335,178.24622428467686
1636,-438.13,4350,179.59857718447043
1637,-437.74,4331,180.93455998423246
1638,-437.37,4316,178.83208616962304
1639,-436.98,4313,175.68758995166522
1640,-436.61,4308,170.16105178409612
1641,-436.23,4302,165.20624267875775
1642,-435.85,4299,157.9793614865164
1643,-435.47,4293,151.3674006120932
1644,-435.08,4258,141.7480109426803
1645,-434.7,4235,132.6921196014503
1646,-434.32,4212,124.09001988232993
1647,-433.94,4190,114.40265830620267
1648,-433.56,4171,105.44374468568202
1649,-433.18,4142,97.21436136807694
1650,-432.8,4109,88.74475448420078
1651,-432.42,4082,81.17954313935958
1652,-432.04,4070,75.61045520512573
1653,-431.66,4068,70.1549040848852
1654,-431.28,4058,64.10605845473076
1655,-430.9,4065,58.57332023908219
1656,-430.52,4076,52.19365085693687
1657,-430.14,4073,44.19129295334699
1658,-429.75,4052,38.04865272456604
1659,-429.37,4004,31.044192205424086
1660,-428.99,3985,21.43186534633962
1661,-428.61,3968,12.44398790629813
1662,-428.23,3964,4.745024713111331
1663,-427.85,3959,-3.1742749594919175
1664,-427.47,3966,-8.86677133177462
1665,-427.09,4001,-11.904035209569358
1666,-426.71,4028,-15.425809535094613
1667,-426.32,4052,-15.577386076446924
1668,-425.94,4000,-12.719638144268385
1669,-425.56,3983,-9.606672719621868
1670,-425.18,3928,-3.795429298561081
1671,-424.81,3925,3.1697565305613713
1672,-424.43,3908,11.178528285337627
1673,-424.05,3879,18.882063578277297
1674,-423.68,3879,27.219956629163427
1675,-423.3,3896,36.08870733733416
1676,-422.93,3935,43.807421212679216
1677,-422.55,3970,52.79516769530547
1678,-422.17,3962,60.50618464592091
1679,-421.8,3933,69.9023712994894
1680,-421.42,3927,80.89698203806589
1681,-421.05,3906,88.22095704620497
1682,-420.67,3886,96.08754908537266
1683,-420.29,3882,103.64936287149325
1684,-419.92,3870,107.7651866507933
1685,-419.54,3864,111.03008405217021
1686,-419.16,3863,111.37621035530023
1687,-418.79,3871,112.4686904432725
1688,-418.41,3853,111.16599944939445
1689,-418.03,3844,108.06318320590564
1690,-417.66,3838,101.65345512738773
1691,-417.29,3845,93.76262472432573
1692,-416.91,3844,83.49974329276873
1693,-416.54,3853,71.31634828935566
1694,-416.17,3862,56.45424771884711
1695,-415.79,3872,42.40051071247102
1696,-415.42,3886,24.815053026167682
1697,-415.04,3876,7.123989302125466
1698,-414.67,3887,-10.718279921274092
1699,-414.29,3881,-25.400785767754602
1700,-413.91,3898,-40.60750962651606
1701,-413.54,3902,-53.33410942413795
1702,-413.16,3944,-61.742800565359474
1703,-412.78,3948,-67.72332858056023
1704,-412.4,3964,-70.67692868174498
1705,-412.03,3973,-73.19592384539291
1706,-411.65,3948,-70.27830546963973
1707,-411.28,3942,-63.172255333583735
1708,-410.91,3940,-54.79292008542059
1709,-410.54,3936,-44.784808928377075
1710,-410.16,3951,-32.12672507205387
1711,-409.79,3944,-16.28435458998095
1712,-409.42,3941,-0.09103126364512448
1713,-409.04,3932,16.608401734361063
1714,-408.67,3940,34.759111787134735
1715,-408.29,3946,48.99661558073393
1716,-407.92,3965,61.51895538670363
1717,-407.54,3933,74.7975492072004
1718,-407.17,3938,86.7259478564712
1719,-406.79,3922,95.79416079441404
1720,-406.42,3919,104.20221356211566
1721,-406.04,3906,112.24725220025555
1722,-405.67,3894,118.21046470127727
1723,-405.29,3886,125.11876046279407
1724,-404.91,3879,133.66058229918022
1725,-404.53,3892,139.4083376591492
1726,-404.16,3876,145.54372024045668
1727,-403.78,3869,154.3594693547608
1728,-403.4,3877,161.5212970088195
1729,-403.03,3909,166.09316519443692
1730,-402.65,3912,170.10755327781266
1731,-402.27,3929,169.74096067341796
1732,-401.89,3928,168.97013813017958
1733,-401.52,3930,163.82325847395236
1734,-401.14,3919,157.87628839145432
1735,-400.76,3914,148.66778219259257
1736,-400.38,3923,136.10025259516357
1737,-400.0,3929,119.47173612743195
1738,-399.63,3905,102.00287789916175
1739,-399.25,3902,80.67798905744556
1740,-398.87,3901,55.11718447260579
1741,-398.49,3907,30.631938686188793
1742,-398.11,3907,5.783572797211178
1743,-397.73,3909,-18.514411249676552
1744,-397.37,3915,-42.48404062310742
1745,-396.99,3908,-67.36362369333801
1746,-396.62,3909,-90.92925835639984
1747,-396.25,3925,-112.84499443306957
1748,-395.87,3930,-134.35580000334477
1749,-395.5,3924,-150.25447582460018
1750,-395.12,3917,-166.57749166474383
1751,-394.75,3919,-178.66816972416146
1752,-394.37,3919,-190.13371214449901
1753,-394.0,3924,-197.65520431472487
1754,-393.62,3939,-203.2462416816399
1755,-393.25,3972,-206.6706762347845
1756,-392.88,4015,-208.14801474688775
1757,-392.5,4015,-206.81961619349767
1758,-392.13,3987,-204.69733887640993
1759,-391.75,3987,-197.42848907910835
1760,-391.38,4001,-189.39157634286494
1761,-391.0,4024,-178.29848082086122
1762,-390.63,4029,-167.23798818570705
1763,-390.25,4034,-156.03141413684256
1764,-389.88,4065,-142.49975885210432
1765,-389.5,4089,-130.68021385793463
1766,-389.13,4158,-118.59370979413652
1767,-388.76,4138,-106.93922568046564
1768,-388.39,4130,-96.42043345431036
1769,-388.03,4130,-85.92839710009687
1770,-387.65,4136,-77.42247011583892
1771,-387.28,4140,-67.61889288698094
1772,-386.91,4128,-58.807628679449095
1773,-386.54,4138,-50.895618218345746
1774,-386.17,4143,-42.23811864271713
1775,-385.8,4122,-33.77206461425408
1776,-385.43,4084,-22.982835515289153
1777,-385.06,4074,-10.193129730566206
1778,-384.69,4063,2.4733671436364624
1779,-384.33,4071,17.130843866371556
1780,-383.96,4091,31.99411138555592
1781,-383.59,4130,48.56051441143853
1782,-383.22,4139,67.35071491715814
1783,-382.85,4134,84.37392067706625
1784,-382.49,4205,102.38369665364048
1785,-382.12,4218,118.31894083656599
1786,-381.75,4209,133.18623281774475
1787,-381.39,4184,146.75844107864341
1788,-381.02,4127,155.958583237158
1789,-380.65,4106,164.80273019314131
1790,-380.29,4106,172.34213892841993
1791,-379.93,4124,176.837619180317
1792,-379.56,4126,175.95398469673341
1793,-379.2,4146,174.13286618915876
1794,-378.84,4137,169.9376960495424
1795,-378.47,4152,162.54935788919278
1796,-378.11,4155,153.5723014700841
1797,-377.74,4142,141.44725240160636
1798,-377.38,4160,126.58018261899393
1799,-377.02,4158,110.3915608506903
1800,-376.66,4150,91.8180951219656
1801,-376.3,4129,72.73787883884052
1802,-375.94,4134,56.08611271123522
1803,-375.58,4119,36.70479951557183
1804,-375.22,4095,17.99817393115677
1805,-374.86,4101,-1.5663795031118255
1806,-374.5,4094,-20.90755777254504
1807,-374.14,4078,-39.77566783476918
1808,-373.79,4059,-57.767795271431496
1809,-373.43,4056,-77.00599329406337
1810,-373.07,4051,-94.02214178517296
1811,-372.71,4056,-111.03910488727259
1812,-372.35,4065,-126.86441339241695
1813,-371.99,4083,-144.1300899602492
1814,-371.63,4103,-161.01655865827135
1815,-371.27,4078,-178.1306990627055
1816,-370.91,4071,-193.4185551863688
1817,-370.55,4058,-209.25923651125922
1818,-370.19,4031,-223.7407436879559
1819,-369.83,4030,-236.28479734798213
1820,-369.47,4000,-246.86156364155266
1821,-369.11,3938,-254.51245464981045
1822,-368.76,3943,-260.5655878899016
1823,-368.4,3972,-264.76832231663565
1824,-368.04,3987,-267.4503830806308
1825,-367.68,3969,-267.1944458565141
1826,-367.31,3959,-263.6181451227935
1827,-366.96,3927,-259.92233551720625
1828,-366.6,3902,-254.52932967520454
1829,-366.24,3897,-246.46083017852868
1830,-365.88,3902,-236.73744415641593
1831,-365.52,3877,-225.07312712002243
1832,-365.16,3870,-211.4478158528359
1833,-364.8,3852,-197.0991326947031
1834,-364.44,3825,-180.875986126316
1835,-364.09,3814,-162.55678835348613
1836,-363.73,3809,-142.86955008303914
1837,-363.37,3790,-123.67696923211327
1838,-363.01,3773,-105.02393635177435
1839,-362.66,3762,-88.71041416018484
1840,-362.3,3750,-73.55575523004158
1841,-361.95,3750,-59.47097705595468
1842,-361.59,3738,-47.66749199098313
1843,-361.24,3736,-40.07223250773603
1844,-360.88,3739,-32.54591284473634
1845,-360.52,3723,-28.951092092482444
1846,-360.17,3711,-25.994298401073166
1847,-359.81,3715,-21.842513271453463
1848,-359.45,3673,-17.507960558404537
1849,-359.1,3670,-15.376492979216495
1850,-358.74,3686,-10.971930574859016
1851,-358.38,3691,-4.772457679867925
1852,-358.02,3731,0.8440273797349285
1853,-357.66,3736,8.433896168526763
1854,-357.31,3756,17.645724147660392
1855,-356.95,3762,25.96938184796182
1856,-356.59,3774,31.376236779097145
1857,-356.23,3807,37.294334004232866
1858,-355.87,3839,39.32610377248672
1859,-355.52,3883,37.41524618648094
1860,-355.16,3922,35.4650365169519
1861,-354.8,3979,28.10056723122523
1862,-354.44,3988,18.693093283428922
1863,-354.08,3920,7.2386841011085625
1864,-353.72,3859,-6.024712782504661
1865,-353.35,3860,-18.642296228381895
1866,-352.99,3854,-30.3167382109687
1867,-352.63,3810,-43.220528543255035
1868,-352.27,3780,-53.60701686310896
1869,-351.91,3756,-62.5310721560705
1870,-351.55,3742,-69.9550858430781
1871,-351.19,3744,-75.4646301925077
1872,-350.83,3769,-85.27819813506419
1873,-350.47,3796,-90.31026876430133
1874,-350.11,3792,-95.6392064961926
1875,-349.75,3759,-101.70723969800105
1876,-349.39,3730,-106.8065317572852
1877,-349.03,3718,-111.54677414532821
1878,-348.67,3757,-112.97352332656622
1879,-348.31,3723,-114.6442517498183
1880,-347.95,3760,-114.47125053808624
1881,-347.59,3755,-112.24158670261983
1882,-347.23,3741,-105.65396892650034
1883,-346.86,3709,-95.33242207521391
1884,-346.51,3684,-83.02159480042188
1885,-346.15,3632,-71.283759243112
1886,-345.79,3635,-56.57416969679341
1887,-345.43,3725,-41.2230318046085
1888,-345.07,3753,-25.115739079117606
1889,-344.71,3736,-11.414862928322325
1890,-344.35,3729,0.7538814695571574
1891,-344.0,3707,11.121855619659502
1892,-343.64,3683,18.057254999608112
1893,-343.28,3661,21.95460052204499
1894,-342.92,3658,21.51038448193948
1895,-342.55,3699,18.530852870938055
1896,-342.19,3741,15.29442498243905
1897,-341.84,3773,10.353792257592524
1898,-341.47,3804,3.1293983347327954
1899,-341.11,3805,-5.334740182465307
1900,-340.74,3779,-13.969506929406128
1901,-340.38,3757,-21.887910433364656
1902,-340.03,3733,-30.287980298330968
1903,-339.67,3711,-41.08456757033147
1904,-339.31,3705,-51.60511391652065
1905,-338.95,3692,-62.25788236176362
1906,-338.59,3687,-75.74085028672874
1907,-338.23,3658,-85.10275391383362
1908,-337.87,3639,-95.93995112543863
1909,-337.51,3648,-105.44610857216685
1910,-337.15,3665,-113.47493801958463
1911,-336.78,3703,-121.39689631792281
1912,-336.42,3747,-126.44828178217516
1913,-336.06,3811,-132.21612717024445
1914,-335.69,3829,-139.0901101579971
1915,-335.33,3833,-146.41232407280071
1916,-334.97,3852,-151.65703673745983
1917,-334.61,3839,-157.30831423198558
1918,-334.26,3818,-162.13363104239016
1919,-333.9,3786,-165.20006986263348
1920,-333.54,3762,-167.7639124258785
1921,-333.19,3772,-166.65367030337796
1922,-332.83,3702,-160.6126880319906
1923,-332.47,3543,-152.23933962193084
1924,-332.12,3478,-140.1548773938635
1925,-331.76,3432,-125.1757348429572
1926,-331.4,3445,-107.8273971905189
1927,-331.04,3464,-89.6622838141374
1928,-330.68,3435,-69.41185629537662
1929,-330.32,3402,-49.75893899875456
1930,-329.96,3380,-32.49945153155565
1931,-329.6,3393,-16.070564057119462
1932,-329.24,3546,-4.285547830362633
1933,-328.88,3574,6.765379169540813
1934,-328.52,3557,13.673068020042999
1935,-328.16,3533,17.830711596151538
1936,-327.8,3665,17.270621120582902
1937,-327.44,3749,16.384829736267484
1938,-327.07,3860,14.615401038522606
1939,-326.71,3866,9.866731213271866
1940,-326.35,3889,6.109443074418932
1941,-325.98,3902,2.2050157989513153
1942,-325.63,3901,-2.119540093663513
1943,-325.26,3890,-5.165662861118795
1944,-324.9,3887,-8.04752304659115
1945,-324.54,3893,-10.879654315425299
1946,-324.18,3882,-11.464478785903749
1947,-323.82,3872,-10.962780895204249
1948,-323.47,3885,-9.638466080664283
1949,-323.11,3900,-7.510730951489052
1950,-322.75,3844,-1.6720504245428778
1951,-322.39,3795,4.954619454799571
1952,-322.03,3749,12.537272584729935
1953,-321.68,3692,21.068521896975188
1954,-321.32,3683,30.09221790692866
1955,-320.97,3666,40.65531179476209
1956,-320.61,3662,49.054516563832294
1957,-320.25,3695,56.58115367697478
1958,-319.9,3696,63.695198162571295
1959,-319.54,3644,68.9819634690441
1960,-319.18,3647,73.97530533823326
1961,-318.82,3649,75.65468712285681
1962,-318.47,3717,74.86076129684706
1963,-318.11,3784,72.24339020939976
1964,-317.76,3783,65.11338022491162
1965,-317.4,3778,55.9772822527829
1966,-317.05,3729,43.97739437456012
1967,-316.69,3756,31.56093013265096
1968,-316.33,3775,16.362941406049522
1969,-315.97,3756,3.0086975442876627
1970,-315.61,3712,-11.741078938013374
1971,-315.25,3648,-24.525323234248628
1972,-314.89,3633,-34.80221599010649
1973,-314.54,3691,-42.824112946665714
1974,-314.18,3734,-44.66135870034003
1975,-313.82,3772,-41.18732600175567
1976,-313.46,3780,-31.462876441153753
1977,-313.1,3786,-18.964862434068774
1978,-312.75,3775,-2.6890472067647746
1979,-312.39,3762,12.959201011555253
1980,-312.03,3751,30.09733494863299
1981,-311.67,3744,46.2187957438197
1982,-311.31,3732,58.67284077568202
1983,-310.96,3732,68.53235340710862
1984,-310.6,3700,74.1748387286371
1985,-310.24,3667,75.38319738649086
1986,-309.89,3656,73.42588223428818
1987,-309.53,3695,70.07899257925189
1988,-309.17,3693,64.15491689561703
1989,-308.81,3694,59.168346771249865
1990,-308.45,3700,53.440450967553886
1991,-308.09,3722,46.368786266556675
1992,-307.73,3749,41.34384497613048
1993,-307.38,3776,36.911459332548674
1994,-307.02,3761,31.821651958159478
1995,-306.66,3753,26.00019498483621
1996,-306.3,3784,20.884627702982304
1997,-305.94,3811,15.203232052479478
1998,-305.58,3852,7.8656454478579985
1999,-305.23,3864,1.4275051623703554
2000,-304.87,3874,-7.354421581067133
2001,-304.5,3867,-18.17672232712844
2002,-304.14,3850,-30.11237150971217
2003,-303.79,3809,-42.42934853552818
2004,-303.43,3781,-55.685457153253154
2005,-303.07,3802,-68.6283200370647
