,Distance,Depth,Magnetic_Anomaly
3458,93.824,3038.1,139.73882618220267
3459,93.12,3009.1,121.25590896635046
3460,93.12,2998.5,86.35175251543886
3461,92.416,2926.5,70.58617492342742
3462,92.416,2937.4,36.533092997313545
3463,91.712,2966.4,-9.926451432455387
3464,91.712,2912.7,-24.687536807785527
3465,91.008,2920.2,-47.69399155157586
3466,91.008,2920.5,-82.17578373390643
3467,90.304,2981.2,-91.83413900405625
3468,90.304,2962.2,-108.84631523243695
3469,89.33,2939.7,-144.1149187043025
3470,89.33,2989.6,-153.7326635361402
3471,88.626,2976.4,-183.9982510007519
3472,88.626,2970.0,-222.45070785588933
3473,87.92200000000001,2998.6,-232.21220875912593
3474,87.92200000000001,2942.9,-257.6473467764557
3475,87.21799999999999,2954.2,-293.8438763777415
3476,87.21799999999999,2952.2,-292.918514216368
3477,86.514,2938.5,-304.6831313806981
3478,86.514,2921.0,-324.6203672351702
3479,85.81,3075.8,-308.7483840277772
3480,85.81,3102.3,-299.7553403659406
3481,85.10600000000001,3037.8,-302.1431462157266
3482,85.10600000000001,2986.6,-283.20152939950276
3483,84.402,2967.2,-264.6372890454661
3484,84.402,2977.4,-255.05100354608618
3485,84.131,2972.6,-228.96322555039075
3486,83.427,2963.0,-194.2788520000014
3487,83.427,2899.2,-174.87680704322509
3488,82.723,2891.2,-110.27997429320172
3489,82.01899999999999,2877.2,-61.72461427857739
3490,82.01899999999999,2965.1,-14.768642433340155
3491,82.01899999999999,2963.1,72.04426935352714
3492,81.315,2940.5,151.16555993050758
3493,81.315,2932.9,215.874480206884
3494,80.611,2935.0,301.8480445561112
3495,80.611,2966.6,378.55553970529957
3496,79.907,2914.4,438.5433331200997
3497,79.907,2951.2,511.73574211357095
3498,79.203,2966.8,554.8123921294828
3499,79.203,2911.7,587.5645089455616
3500,78.227,2916.9,632.4243589867036
3501,78.227,2946.5,652.2430081536193
3502,77.523,2905.9,650.0666919858432
3503,77.523,2888.3,665.1990199373878
3504,76.819,2881.8,648.5310088144083
3505,76.819,2867.8,622.1668927920014
3506,76.115,2882.8,604.3575003973721
3507,76.115,2911.6,568.3889418719989
3508,75.411,2920.5,502.242344658461
3509,75.411,2909.3,448.35108905503637
3510,74.707,2898.1,377.9387434879445
3511,74.707,2895.4,284.8830554679473
3512,74.003,2895.8,220.37778975197858
3513,74.003,2889.8,132.92799840988704
3514,73.29899999999999,2897.9,43.732179293146814
3515,73.29899999999999,2879.5,-13.863981976845123
3516,72.322,2872.1,-75.51240011134578
3517,72.322,2865.9,-137.00009094674752
3518,71.618,2909.5,-153.73055923944077
3519,71.618,2830.7,-174.38519723104685
3520,70.914,2829.0,-188.53495269379658
3521,70.914,2924.4,-189.8783901206973
3522,70.21,2908.9,-185.25910864030328
3523,70.21,2854.0,-201.8304362567315
3524,69.506,2848.4,-173.33198873045748
3525,69.506,2840.6,-167.37750295650994
3526,68.80199999999999,2837.0,-169.97255463249456
3527,68.80199999999999,2839.5,-158.03650783781865
3528,68.09899999999999,2846.7,-154.0616295183355
3529,68.09899999999999,2865.2,-162.43171956893895
3530,67.395,2912.9,-149.50504834437078
3531,67.395,2931.7,-147.02961058414783
3532,66.691,2879.9,-148.21844457173145
3533,66.691,2915.8,-142.82668447409787
3534,65.987,2913.4,-145.5716532792406
3535,65.712,2873.9,-145.21566767018695
3536,65.008,2796.9,-147.06167365239233
3537,65.008,2833.9,-144.04221921181463
3538,64.305,2835.6,-154.32108041732351
3539,64.305,2843.4,-145.20897432055833
3540,63.601000000000006,2836.6,-140.43816986965464
3541,63.601000000000006,2852.2,-149.33570669516592
3542,62.897,2866.0,-123.58469496778952
3543,62.897,2861.1,-99.17558004598283
3544,62.193000000000005,2846.3,-99.22559162694401
3545,62.193000000000005,2821.4,-60.073696327483
3546,61.489,2837.1,-31.428074475089815
3547,61.489,2884.6,-32.60204611977347
3548,60.786,2863.9,8.313841155677608
3549,60.786,2871.1,26.17196838171337
3550,60.082,2852.3,20.65733527383705
3551,60.082,2859.8,40.74779915875962
3552,59.378,2872.8,38.13438053791239
3553,59.378,2873.2,33.74772889730821
3554,58.398,2893.3,32.861393781212655
3555,58.398,2833.5,30.487615124673525
3556,57.695,2838.9,19.971068184596717
3557,57.695,2834.0,19.183896302999045
3558,56.99100000000001,2845.1,14.174288172409646
3559,56.287,2843.2,-5.630230800439392
3560,56.287,2835.0,-3.1270111244755157
3561,55.583,2824.1,-13.3871274646813
3562,55.583,2824.2,-25.959877404749548
3563,55.583,2822.9,-27.326580507305408
3564,54.88,2791.3,-28.174018848771155
3565,54.176,2823.9,-37.65512665687289
3566,54.176,2804.9,-29.613524172923853
3567,53.473,2771.9,-28.545998275319327
3568,53.473,2789.1,-4.947444725265129
3569,52.769,2815.9,5.79247341970644
3570,52.49100000000001,2848.7,13.483238442990327
3571,51.788000000000004,2844.5,32.3533012577637
3572,51.788000000000004,2756.2,50.034082952563544
3573,51.083999999999996,2781.6,52.87950836655611
3574,51.083999999999996,2766.5,59.795888549184916
3575,50.38,2761.8,56.08727378380345
3576,50.38,2750.0,33.924711447016115
3577,49.677,2753.6,24.01901916341533
3578,49.677,2769.6,4.605196088924934
3579,48.973,2779.6,-29.010343626529583
3580,48.973,2793.7,-49.00615597023595
3581,48.27,2812.6,-52.993265081508994
3582,48.27,2848.5,-65.18422362524595
3583,47.566,2793.9,-56.14847871116328
3584,47.566,2729.4,-39.67863971913505
3585,46.583999999999996,2702.3,-29.33461021865103
3586,46.583999999999996,2642.6,9.717643558331687
3587,45.88,2674.4,47.04700861933722
3588,45.88,2637.3,84.90090897489554
3589,45.177,2554.5,135.25427750423353
3590,45.177,2563.0,175.0233270310505
3591,44.473,2714.3,204.77456009047324
3592,44.473,2745.4,229.07081173810582
3593,43.769,2781.6,236.90927220617783
3594,43.769,2798.6,209.80957864471839
3595,43.066,2800.9,171.54431649952068
3596,43.066,2853.8,114.68288565113419
3597,42.361999999999995,2858.2,34.943014197823885
3598,42.361999999999995,2867.9,-52.610893016679555
3599,41.659,2840.6,-148.97229376244962
3600,41.659,2833.6,-242.6132228570857
3601,40.675,2740.5,-319.3879570297211
3602,40.675,2711.5,-403.74848247889247
3603,40.675,2677.3,-468.4082520543056
3604,39.972,2683.5,-529.5855245774355
3605,39.972,2871.4,-565.4474441272955
3606,39.268,2881.5,-604.4793529781697
3607,39.268,2885.4,-625.2445106904422
3608,38.565,2872.8,-636.3405799266209
3609,38.565,2856.6,-646.3860149888687
3610,37.861,2837.5,-643.3625590181988
3611,37.861,2802.4,-623.5465177373809
3612,37.158,2791.6,-617.4092714156983
3613,37.158,2790.8,-594.2188799989335
3614,36.454,2823.2,-564.5561845982925
3615,36.454,2834.9,-545.8349772803462
3616,35.47,2855.6,-499.8821124325811
3617,35.47,2800.5,-457.30596173736615
3618,34.766,2784.1,-420.3959033264392
3619,34.766,2779.6,-368.02852451880364
3620,34.063,2780.3,-303.92775261307213
3621,34.063,2802.1,-247.06344324688035
3622,33.359,2853.3,-166.34002002672804
3623,33.359,2873.5,-84.76591744205277
3624,32.656,2872.1,-11.926991104977915
3625,32.656,2865.6,67.92954179017654
3626,31.951999999999998,2854.8,148.9470477987577
3627,31.951999999999998,2814.2,196.07097812251578
3628,31.249000000000002,2807.5,256.8848529320813
3629,31.249000000000002,2809.7,309.2197762311208
3630,31.249000000000002,2825.5,327.6670626599965
3631,30.545,2815.7,361.261462738908
3632,30.545,2842.1,382.1747398471116
3633,29.56,2863.7,389.2751514264477
3634,29.56,2856.8,396.98422501841844
3635,28.855999999999998,2819.1,410.1462788389512
3636,28.855999999999998,2801.9,410.9890783176214
3637,28.153000000000002,2796.1,413.58153756457824
3638,28.153000000000002,2811.3,422.4528272825306
3639,27.449,2853.1,416.64357641880173
3640,27.449,2854.9,410.58950478374015
3641,26.746,2882.0,412.1974978614736
3642,26.746,2881.4,388.1453368706681
3643,26.746,2846.9,380.9739805318876
3644,26.043000000000003,2828.6,373.1099443008323
3645,26.043000000000003,2804.1,362.0402388489445
3646,25.339000000000002,2783.2,356.37492144037685
3647,25.339000000000002,2775.4,359.3215142702365
3648,24.353,2826.7,352.4075368939609
3649,24.353,2815.0,352.5531679705041
3650,23.649,2786.0,363.4641731857763
3651,23.649,2791.5,379.6229353289537
3652,22.945999999999998,2852.6,390.9306443472612
3653,22.945999999999998,2800.2,418.2865679647044
3654,22.241999999999997,2735.6,437.56043713577077
3655,22.241999999999997,2701.6,465.50588625140955
3656,21.539,2692.4,505.5281533238047
3657,21.539,2676.4,517.4431045225474
3658,20.836,2676.8,535.0847432760415
3659,20.836,2740.5,549.7605296167824
3660,20.836,2793.7,538.968606308895
3661,20.132,2763.1,517.827901692693
3662,20.132,2762.3,506.6132303102877
3663,19.145,2763.8,468.7901714681842
3664,19.145,2821.4,439.01830364479713
3665,18.442,2825.0,416.117211800213
3666,18.442,2832.8,375.6062017395889
3667,17.738,2808.0,339.98830279039703
3668,17.738,2794.2,309.33745184033813
3669,17.035,2737.0,271.7487490228597
3670,17.035,2712.5,236.66471825266112
3671,17.035,2722.6,214.31092697896653
3672,16.331,2732.5,175.16541690464845
3673,16.331,2736.5,144.17758103147378
3674,15.628,2715.4,125.84018913889099
3675,15.628,2703.9,94.15475849403627
3676,14.925,2714.6,69.46390279071136
3677,14.925,2708.7,56.09266084399327
3678,14.220999999999998,2732.2,30.31095730300804
3679,13.936,2738.7,24.547434622396665
3680,13.232999999999999,2700.2,20.905779017972478
3681,13.232999999999999,2689.6,5.045910393034475
3682,12.529000000000002,2680.5,4.739391945897545
3683,12.529000000000002,2662.8,16.041037409497044
3684,12.529000000000002,2656.8,9.987668388433747
3685,11.825999999999999,2658.6,20.657386362145324
3686,11.825999999999999,2662.6,34.04269623217274
3687,11.123,2678.5,28.256063836155057
3688,11.123,2683.3,37.663841093089005
3689,10.419,2687.5,50.08795542088972
3690,10.419,2654.9,48.616715616832494
3691,9.716000000000001,2682.6,54.08413044850625
3692,9.716000000000001,2633.5,64.58302408212518
3693,9.0127,2608.6,61.06460434515476
3694,9.0127,2589.0,71.55104438893554
3695,8.3095,2576.3,81.66456101370888
3696,8.0235,2563.4,98.34035278423318
3697,7.3201,2551.2,124.61488830383432
3698,7.3201,2554.4,154.12721385880815
3699,6.6167,2557.4,169.77970801642843
3700,6.6167,2567.5,202.23469503977293
3701,6.6167,2571.9,235.3690091884726
3702,5.9134,2551.4,258.20523775423425
3703,5.9134,2497.8,295.62656447787214
3704,5.2101,2489.5,317.63687180322063
3705,5.2101,2506.2,331.7524659697792
3706,4.5068,2503.8,349.47124702771146
3707,4.5068,2469.0,364.8391562009801
3708,3.8035,2459.5,367.8056328932565
3709,3.8035,2436.4,359.59604464660003
3710,3.1003,2428.0,360.87603610672124
3711,3.1003,2415.9,334.6013730254919
3712,2.1099,2394.4,323.47504539437455
3713,2.1099,2388.9,323.2816288499599
3714,1.4066,2446.3,307.29684382480355
3715,1.4066,2343.6,306.1000977015185
3716,0.70328,2337.5,327.02173093338297
3717,0.70328,2331.1,340.04265400196834
3718,0.70328,2308.7,361.8911484615834
3719,0.0,2306.8,375.16693111729023
3720,0.0,2310.6,372.0652372558852
3721,-0.70325,2309.5,359.321278555479
3722,-0.70325,2324.3,336.4445478014335
3723,-1.4065,2349.0,288.35306214094044
3724,-1.4065,2385.9,257.7600458141126
3725,-2.1097,2404.4,218.23495584981225
3726,-2.3977,2417.1,173.37091671775988
3727,-3.1010000000000004,2426.9,150.4192249531257
3728,-3.1010000000000004,2434.1,137.2856382610629
3729,-3.8043,2439.1,113.18643864070276
3730,-3.8043,2447.4,110.93038907590116
3731,-4.5076,2452.2,112.5197467092291
3732,-4.5076,2479.4,103.83299200315862
3733,-4.5076,2507.2,113.17946033581944
3734,-5.2108,2518.3,113.3085341012121
3735,-5.2108,2543.3,119.59524864128245
3736,-5.914,2581.8,134.604891344323
3737,-5.914,2595.9,151.89837798218565
3738,-6.6172,2600.0,167.66708837867978
3739,-6.6172,2609.1,184.79614212451605
3740,-7.3204,2600.2,209.55132557195435
3741,-7.3204,2614.5,233.13561616410186
3742,-8.0236,2617.1,245.50406426371444
3743,-8.0236,2618.5,278.80422307839154
3744,-8.7267,2627.6,299.7989785518746
3745,-9.016,2635.6,312.3980477532493
3746,-9.7192,2640.6,343.25877589105727
3747,-9.7192,2647.9,356.85455745657106
3748,-10.422,2643.3,376.04910636880925
3749,-10.422,2661.8,389.51833939618905
3750,-11.126,2675.2,389.89017752493027
3751,-11.126,2730.0,397.19015109150473
3752,-11.126,2720.3,389.7841752430795
3753,-11.829,2662.4,384.8330874847545
3754,-11.829,2677.0,369.86441884187377
3755,-12.532,2664.6,356.6762839470662
3756,-12.532,2667.7,343.4393301555365
3757,-13.235,2672.3,336.74253687600816
3758,-13.235,2689.4,336.8634698912252
3759,-13.937999999999999,2690.5,319.2232731952436
3760,-13.937999999999999,2665.9,308.9352237637487
3761,-14.640999999999998,2665.1,312.8467796932301
3762,-14.932,2653.0,292.0365825960288
3763,-15.635,2674.9,283.6352371631129
3764,-15.635,2683.5,288.3594442086247
3765,-16.338,2670.0,273.8678352357118
3766,-16.338,2668.9,277.6097663474058
3767,-17.041,2687.0,285.63876363534087
3768,-17.041,2697.4,272.4217094984478
3769,-17.744,2685.7,286.50628222669667
3770,-17.744,2677.7,302.50797968517713
3771,-18.447,2674.7,302.952700956836
3772,-18.447,2694.0,317.2574919678766
3773,-19.15,2708.8,330.38101947173953
3774,-19.15,2700.2,333.8884087428419
3775,-19.15,2698.1,349.05378125575334
3776,-19.852999999999998,2683.6,360.0365653390043
3777,-19.852999999999998,2672.7,355.7027693643391
3778,-20.848000000000003,2672.0,369.89080601303215
3779,-20.848000000000003,2705.7,372.76255128466175
3780,-21.551,2702.0,363.58008309988804
3781,-21.551,2709.9,388.03986279771453
3782,-22.254,2707.1,393.4468528675232
3783,-22.254,2697.9,383.4376701677618
3784,-22.956999999999997,2687.4,376.7542704970713
3785,-22.956999999999997,2710.8,373.6239183985724
3786,-23.66,2722.4,346.4548150030759
3787,-23.66,2739.7,345.1996164338934
3788,-24.363000000000003,2755.4,336.4282931612377
3789,-24.363000000000003,2756.9,323.5874059147492
3790,-24.363000000000003,2749.8,312.41722632645076
3791,-25.066,2743.5,313.325350725066
3792,-25.066,2739.5,302.6782393213183
3793,-25.769000000000002,2740.2,293.7032446508844
3794,-26.061999999999998,2705.4,290.1738446153237
3795,-26.765,2709.9,276.7940421629879
3796,-26.765,2725.4,261.26338055037013
3797,-27.468000000000004,2777.2,253.05885144605688
3798,-27.468000000000004,2794.4,233.95601842184595
3799,-28.171,2772.5,216.77148261094268
3800,-28.171,2794.9,206.51791797082035
3801,-28.874000000000002,2815.6,180.26233508246446
3802,-28.874000000000002,2840.9,166.74280076595392
3803,-29.576999999999998,2845.8,165.63390121316937
3804,-29.576999999999998,2845.3,146.89518265431724
3805,-29.576999999999998,2896.6,138.87558592118626
3806,-30.28,2909.6,132.7703894063692
3807,-30.28,2874.3,128.34959765213057
3808,-30.983,2812.6,150.60278315317362
3809,-30.983,2769.3,165.13806990259664
3810,-31.979,2765.6,175.2071337077472
3811,-31.979,2871.2,193.38986564014976
3812,-32.681999999999995,2864.3,202.24103658119458
3813,-32.681999999999995,2804.9,194.50366944560625
3814,-33.385,2801.6,187.1548524288571
3815,-33.385,2792.5,162.4386078257509
3816,-34.088,2812.6,123.08540615267054
3817,-34.088,2759.7,63.46071804229866
3818,-34.791,2770.8,13.777173581241811
3819,-34.791,2774.6,-61.492537814392804
3820,-34.791,2762.8,-118.69801837887938
3821,-35.494,2670.1,-170.01846211528644
3822,-35.494,2592.3,-228.59749318898935
3823,-36.196999999999996,2601.0,-261.615903428677
3824,-36.196999999999996,2637.2,-281.0306134297411
3825,-37.195,2691.1,-307.38604004559636
3826,-37.195,2699.6,-320.266843378412
3827,-37.898,2718.2,-308.09403010889713
3828,-37.898,2762.8,-318.0458458973739
3829,-38.6,2778.1,-322.0752016076369
3830,-38.6,2736.8,-318.16220615516465
3831,-39.303000000000004,2721.8,-330.5385311220254
3832,-39.303000000000004,2727.0,-340.16773166208833
3833,-39.303000000000004,2724.4,-341.32885127002083
3834,-40.006,2721.3,-364.639985983263
3835,-40.006,2717.6,-360.43930899688576
3836,-41.005,2700.6,-377.00696738987045
3837,-41.005,2691.1,-392.6197092700491
3838,-41.708,2685.7,-393.0262424176011
3839,-41.708,2704.6,-388.1894350750494
3840,-42.411,2698.7,-378.6034984048057
3841,-42.411,2715.2,-219.63558697888104
3842,-43.113,2714.0,-154.9034982866042
3843,-43.113,2717.9,-85.89360944276407
3844,-43.816,2716.3,6.217379372096041
3845,-43.816,2709.0,84.7520239820986
3846,-43.816,2713.7,158.27972494775943
3847,-44.815,2700.7,238.44186504867503
3848,-44.815,2708.1,294.8705811041376
3849,-45.518,2704.1,309.39167912774906
3850,-45.518,2705.5,335.94851740208156
3851,-46.221000000000004,2712.6,327.96666539667245
3852,-46.221000000000004,2719.7,288.25831518803557
3853,-46.924,2720.7,236.25482363062784
3854,-46.924,2723.5,181.61703631589813
3855,-47.626999999999995,2713.2,99.04246076241974
3856,-47.626999999999995,2714.2,42.498367132704225
3857,-48.33,2714.4,-15.19278480944455
3858,-48.33,2714.0,-82.96680094435212
3859,-48.626999999999995,2693.1,-120.57256092888576
3860,-49.33,2664.1,-144.37043096080092
3861,-49.33,2690.6,-178.24505398039446
3862,-50.033,2698.7,-187.60191686778765
3863,-50.033,2730.1,-191.56700393213754
3864,-50.736000000000004,2727.7,-203.24865668422638
3865,-50.736000000000004,2716.8,-198.5521823336258
3866,-51.43899999999999,2739.3,-182.48958037520086
3867,-51.43899999999999,2740.9,-186.4376605548831
3868,-52.141999999999996,2752.0,-166.2687650961889
3869,-52.141999999999996,2760.9,-142.58117940701112
3870,-53.141999999999996,2746.8,-141.6682075283693
3871,-53.141999999999996,2747.9,-120.75833781108832
3872,-53.141999999999996,2772.5,-102.34778233408113
3873,-53.845,2781.5,-116.50290350345796
3874,-53.845,2779.8,-102.85224390306787
3875,-54.548,2791.1,-102.37342708440471
3876,-54.548,2781.7,-117.4827518768427
3877,-55.251000000000005,2700.9,-127.34133771856303
3878,-55.251000000000005,2633.9,-129.40162128905715
3879,-55.95399999999999,2688.8,-146.67373661856254
3880,-55.95399999999999,2724.1,-143.23548525455473
3881,-56.657,2660.2,-151.79836873964103
3882,-56.955,2742.2,-164.413786592911
3883,-57.658,2735.4,-160.5972280452727
3884,-57.658,2773.3,-150.60159117348246
3885,-57.658,2772.3,-154.597053902621
3886,-58.361000000000004,2774.6,-144.78597188627555
3887,-58.361000000000004,2802.3,-127.80582714770657
3888,-59.06399999999999,2814.2,-117.77088115156772
3889,-59.06399999999999,2781.7,-95.14475663773287
3890,-59.766999999999996,2772.4,-70.82484869245718
3891,-59.766999999999996,2766.6,-65.29708395536193
3892,-60.769,2762.6,-39.53483748905336
3893,-60.769,2766.1,-17.52691609503001
3894,-60.769,2754.4,-27.28638224352872
3895,-61.472,2753.3,-5.4976823845559935
3896,-61.472,2731.0,0.4948698266397997
3897,-62.175,2684.6,-0.7073535617445312
3898,-62.175,2556.4,4.022674764942147
3899,-62.878,2450.8,7.203354913002249
3900,-62.878,2329.8,14.8519641423215
3901,-63.178000000000004,2274.2,19.787632639409097
3902,-63.881,2251.1,22.713755896507752
3903,-63.881,2229.6,32.48091408079114
3904,-64.584,2253.3,30.0847597384575
3905,-64.584,2288.9,38.07791331117405
3906,-65.28699999999999,2379.8,30.050272080878294
3907,-65.28699999999999,2487.9,30.92673392673433
3908,-65.99,2650.9,29.459132155267103
3909,-65.99,2656.7,-1.649474707058162
3910,-65.99,2743.4,-1.590397668830331
3911,-66.993,2778.1,-17.495698139901112
3912,-66.993,2785.8,-48.591326643437895
3913,-67.696,2792.6,-59.62585078769918
3914,-67.696,2787.3,-84.95966097181373
3915,-68.399,2788.6,-112.37586396011268
3916,-68.399,2787.4,-127.20337488856472
3917,-69.102,2788.2,-136.6947285072423
3918,-69.102,2793.3,-159.632772790081
3919,-69.102,2776.9,-164.33606687998878
3920,-69.805,2764.7,-164.8751354456653
3921,-70.10600000000001,2770.2,-184.18971903921795
3922,-70.809,2781.2,-170.15933344183253
3923,-70.809,2771.9,-172.7066061279349
3924,-71.512,2778.9,-175.48523801306075
3925,-71.512,2801.6,-175.08397697135712
3926,-72.215,2796.8,-161.40750027344035
3927,-72.215,2802.3,-170.48170334590893
3928,-72.215,2807.1,-157.9712332135138
3929,-72.918,2821.6,-156.09115180647632
3930,-72.918,2818.4,-171.31049126631603
3931,-73.622,2825.8,-169.13754140003562
3932,-73.923,2830.2,-171.30164999069518
3933,-74.626,2799.5,-188.1380299833519
3934,-74.626,2779.1,-186.3923146331788
3935,-75.329,2782.3,-188.60042701225836
3936,-75.329,2775.9,-183.77602958257256
3937,-76.032,2793.2,-188.56451629531577
3938,-76.032,2839.9,-167.4248479299404
3939,-76.735,2875.4,-160.90270093993496
3940,-76.735,2868.6,-113.90050245533044
3941,-76.735,2862.0,-70.59726904866
3942,-77.438,2864.8,-37.064569738213926
3943,-77.741,2862.7,33.66209786361302
3944,-78.444,2862.2,101.63156379318242
3945,-78.444,2864.4,163.12696613330598
3946,-79.14699999999999,2856.0,245.30771632756293
3947,-79.14699999999999,2858.3,327.1798709229519
3948,-79.85,2821.8,385.74161454608884
3949,-79.85,2807.0,461.92728507013425
3950,-80.553,2819.8,523.3985953091579
3951,-80.553,2848.2,571.8023141023123
3952,-80.553,2874.7,608.8807454615375
3953,-81.256,2959.1,642.1743812574998
3954,-81.256,2962.0,666.3640998202749
3955,-81.559,2962.7,689.727136982168
3956,-82.262,2907.2,712.448752324608
3957,-82.262,2919.4,723.3976766752635
3958,-82.965,2936.4,746.0729013273141
3959,-82.965,2938.4,757.8003238180771
3960,-82.965,2953.5,748.8097106090449
3961,-83.66799999999999,2952.7,758.4925507777858
3962,-83.66799999999999,2933.6,745.6719608486898
3963,-84.37200000000001,2950.6,708.7958302450114
3964,-84.37200000000001,2943.4,686.5010032456277
3965,-85.075,2935.1,654.8678130401066
3966,-85.37799999999999,2943.1,600.7693173509133
3967,-86.081,2951.3,554.1350792185812
3968,-86.081,2956.3,501.9721227734808
3969,-86.081,2934.2,429.99650174687156
3970,-86.78399999999999,2936.6,377.50350883372283
3971,-86.78399999999999,2957.7,320.08658778818386
3972,-87.488,2949.0,255.4529683266526
3973,-87.488,2951.6,227.5622017566646
3974,-87.488,2948.3,190.02724586554328
3975,-88.191,2979.7,133.980903491793
3976,-88.191,2979.9,112.52519257416814
3977,-88.495,2991.4,76.41652271131365
3978,-89.198,2985.4,32.5309955136438
3979,-89.198,2994.0,23.99200566526531
3980,-89.90100000000001,2988.0,9.31366544325914
3981,-89.90100000000001,2976.0,-20.384177331826237
3982,-90.604,2938.0,-28.24135626141628
3983,-90.604,2913.5,-33.94016236542108
3984,-91.307,2940.4,-60.40452042681942
3985,-91.307,2983.5,-67.57194647209252
3986,-92.01100000000001,3036.0,-70.69319862302572
3987,-92.01100000000001,3041.6,-95.86297457381694
3988,-92.01100000000001,2998.8,-89.82950766777194
3989,-93.01899999999999,3026.9,-96.75046028407775
3990,-93.01899999999999,3054.3,-115.32915064084892
3991,-93.72200000000001,3055.9,-106.99327962906162
3992,-93.72200000000001,3063.0,-105.16370629524137
3993,-94.425,3067.7,-121.80511100445014
3994,-94.425,3079.1,-120.03329348599563
3995,-94.425,3085.9,-121.62059805108572
3996,-95.12799999999999,3074.2,-132.98079671803328
3997,-95.12799999999999,3060.6,-129.01712259877647
3998,-95.831,3078.5,-138.8753209899072
3999,-95.831,3094.8,-153.75187371893244
4000,-96.84,3111.6,-145.41568122545524
4001,-96.84,3112.3,-137.86738213729072
4002,-97.54299999999999,3107.8,-154.150608060445
4003,-97.54299999999999,3108.3,-143.11386053808656
4004,-97.54299999999999,3103.7,-143.86856468766246
4005,-98.24600000000001,3100.1,-144.50545767532208
4006,-98.24600000000001,3092.1,-141.45143771617472
4007,-98.95,3068.6,-133.88431277878306
4008,-98.95,3068.5,-143.84891376420322
4009,-99.65299999999999,3112.4,-145.9620154509464
4010,-99.959,3121.2,-154.43255728083372
4011,-100.66,3134.1,-171.40965677700694
4012,-100.66,3135.6,-171.02589466699743
4013,-100.66,3152.8,-186.3800006094767
4014,-101.37,3102.9,-209.09573379091023
4015,-101.37,3078.4,-209.2161507878825
4016,-102.07,3050.6,-217.61522546632827
4017,-102.07,3036.4,-237.37626808013195
4018,-102.77,3043.5,-233.00911004727504
4019,-102.77,3041.1,-236.3185216011057
4020,-103.47,3025.1,-231.61097966467528
4021,-103.78,3000.1,-227.092763229757
4022,-103.78,3012.2,-213.1822317825137
4023,-104.48,3002.1,-219.98159611787042
4024,-104.48,3003.3,-209.03140890780605
4025,-105.19,3003.3,-200.14002102877924
4026,-105.19,2980.5,-203.17440539270612
4027,-105.89,3002.8,-205.8066492138068
4028,-105.89,3013.2,-205.6706063847083
4029,-106.59,3030.2,-212.78625924023865
4030,-106.59,3030.1,-216.337129915962
4031,-107.3,3036.2,-223.00609077839994
4032,-107.3,3029.6,-229.1366645445874
4033,-107.61,3029.9,-229.94351314715578
4034,-108.31,3030.8,-239.38706885438364
4035,-108.31,3036.4,-246.93088229233445
4036,-109.01,3033.1,-243.94167656005237
4037,-109.01,3033.8,-241.63533954535148
4038,-109.71,3034.1,-250.8649784778749
4039,-109.71,3046.8,-239.8376092174077
4040,-110.42,3050.2,-228.49558510052233
4041,-110.42,3039.9,-227.78464334007043
4042,-110.42,3036.5,-201.28148529603152
4043,-111.43,3025.8,-157.11551358959684
4044,-111.43,3035.1,-162.49983240298513
4045,-112.13,3074.2,-111.17912280330276
4046,-112.13,3088.0,-74.5251469934836
4047,-112.84,3073.7,-49.12297758833441
4048,-112.84,3065.0,6.772132134511175
4049,-113.54,3046.1,50.00800418890562
4050,-113.54,3037.6,65.87293908621069
4051,-113.54,3018.5,106.13281146541205
4052,-114.24,3024.5,126.18316364109667
4053,-114.24,2970.8,131.38270586842708
4054,-115.25,2999.2,147.70166280166865
4055,-115.25,3126.3,152.90353479832237
4056,-115.96,3123.2,142.2360248930715
4057,-115.96,3132.1,143.64006920203855
4058,-116.66,3119.9,143.2788170737079
4059,-116.66,3127.1,123.0375439859094
4060,-117.36,3122.3,123.50016298684845
4061,-117.36,3114.3,117.2971227415178
4062,-117.36,3109.7,101.96140885016129
4063,-118.07,3108.6,102.03317906984157
4064,-118.07,3104.3,100.19552773168586
4065,-119.08,3113.4,96.54099390538548
4066,-119.08,3110.1,103.56376143465616
4067,-119.78,3059.7,114.11544210246527
4068,-119.78,3060.2,132.52669888331815
4069,-120.49,3071.2,143.69766768042462
4070,-120.49,3086.2,149.7582081753352
4071,-120.49,3086.6,156.88325799132645
4072,-121.19,3087.9,169.87865629015235
4073,-121.19,3085.5,182.61636759600725
4074,-122.2,3083.5,188.21065120277518
4075,-122.2,3066.7,194.08591713743516
4076,-122.91,3069.4,200.62352418192984
4077,-122.91,3073.4,202.7159829474537
4078,-122.91,3074.3,210.59570958707974
4079,-123.61,3076.0,216.2095170553001
4080,-123.61,3082.9,212.67306115374993
4081,-124.31,3087.6,231.71673156475353
4082,-124.31,3090.5,242.85426612944542
4083,-125.02,3086.6,257.5659773069295
4084,-125.33,3089.3,279.2219757469179
4085,-126.03,3032.3,298.53012635009674
4086,-126.03,3044.0,329.88292383528494
4087,-126.73,3058.7,358.60251641211977
4088,-126.73,3098.3,396.1686047620876
4089,-126.73,3118.9,426.3469854324704
4090,-127.44,3113.7,461.4278268778212
4091,-127.44,3110.2,489.63376124153467
4092,-128.14,3158.6,511.359262997029
4093,-128.14,3186.9,529.1708503194081
4094,-128.84,3145.2,531.8775260240776
